,0,1,2
[[ 29.  46.]],-9.994494670393637,-9.994500574110381,-9.994489703731741
[[ 28.  47.]],-9.993181778021931,-9.993205938901696,-9.993200556943037
[[ 29.  51.]],-9.993545866008477,-9.993570429654355,-9.993537683489476
[[ 45.  60.]],-9.992567354311603,-9.992546022274023,-9.992457476304043
[[ 48.  56.]],-9.992805067683372,-9.992703838209644,-9.992667358825607
[[ 49.  56.]],-9.991669448979511,-9.991684111895092,-9.991674586091296
[[ 50.  52.]],-9.990719730892328,-9.990731479535148,-9.99075064861649
[[ 50.  50.]],-9.990360881548282,-9.990350765667843,-9.990378967043084
[[ 48.  43.]],-9.98890096769202,-9.989540062351644,-9.990006096304256
[[ 45.  38.]],-9.987294165126956,-9.988869712351644,-9.988069380728456
[[ 44.  38.]],-9.989061062074134,-9.989288230420273,-9.98929096112729
[[ 43.  37.]],-9.98849040246725,-9.990296279009273,-9.99043119926684
[[ 42.  37.]],-9.990675377828778,-9.990672725832754,-9.991409643500212
[[ 39.  38.]],-9.994067967757603,-9.994038154310124,-9.994063613679394
[[ 34.  39.]],-9.99523692440118,-9.995304461271003,-9.995331531790988
[[ 33.  39.]],-9.99518078786996,-9.995186676521099,-9.995186190907305
[[ 28.  58.]],-9.985943879441358,-9.98598250616496,-9.985994735912332
[[ 30.  61.]],-9.98533488870225,-9.984516612964695,-9.984509990469904
[[ 31.  62.]],-9.986928056142716,-9.984079211011768,-9.983982870525178
[[ 32.  63.]],-9.98298113017899,-9.983084824907968,-9.982937426826693
[[ 34.  64.]],-9.983873877651435,-9.982455591871313,-9.98242153915406
[[ 35.  64.]],-9.985088958311678,-9.984979302648268,-9.984258304534203
[[ 36.  63.]],-9.988101294630546,-9.986663907067664,-9.986687491270896
[[ 37.  63.]],-9.987018166720114,-9.9870548009337,-9.987002913909588
[[ 38.  64.]],-9.986820376036704,-9.986261036316966,-9.984852949662743
[[ 39.  64.]],-9.986689288690636,-9.985773952206202,-9.985640975543928
[[ 40.  63.]],-9.98676907892444,-9.988105619283504,-9.986613238063985
[[ 42.  64.]],-9.98561371371065,-9.984782910567418,-9.984517637464679
[[ 43.  64.]],-9.985376547096058,-9.98543153393128,-9.98397312613516
[[ 44.  63.]],-9.98661180676344,-9.98666646281819,-9.986584355316268
[[ 45.  62.]],-9.990099864928844,-9.98761764024821,-9.98750016241164
[[ 47.  60.]],-9.990562033198227,-9.990563795611367,-9.99047695224571
[[ 48.  59.]],-9.990968953877184,-9.990974105212443,-9.991000443567552
[[ 45.  40.]],-9.990699347641133,-9.990621703758466,-9.990732422912858
[[ 38.  36.]],-9.990281627066231,-9.991841323786117,-9.992035354233883
[[ 34.  36.]],-9.99256697611959,-9.993200659962474,-9.992555226502649
[[ 32.  36.]],-9.992407508947515,-9.992494241290633,-9.99304073508027
[[ 30.  37.]],-9.992371190077717,-9.992408209761923,-9.992483876890107
[[ 29.  38.]],-9.992593270752998,-9.992559081452628,-9.99262902650689
[[ 28.  39.]],-9.992308226038828,-9.99237485309634,-9.992363433259703
[[ 26.  41.]],-9.991308992679222,-9.991380206102098,-9.991375956084893
[[ 25.  44.]],-9.990621102588962,-9.990592072757051,-9.990612367037688
[[ 25.  46.]],-9.990489546982408,-9.990461567582448,-9.990423044893221
[[ 25.  48.]],-9.989748260223033,-9.989745183873492,-9.989738072115632
[[ 25.  50.]],-9.98895273431116,-9.988968038189661,-9.988970372564284
[[ 27.  58.]],-9.984708821057083,-9.984645192722446,-9.984639416864216
[[ 29.  60.]],-9.984643345952458,-9.984626782802343,-9.984580914403672
[[ 30.  62.]],-9.983138659009432,-9.983039262242931,-9.983016960518958
[[ 33.  65.]],-9.978939829685821,-9.978986458181057,-9.978903481128382
[[ 34.  66.]],-9.97781281048227,-9.977872226503443,-9.976809666297124
[[ 35.  65.]],-9.982296744462133,-9.980742789569453,-9.980682437370694
[[ 36.  65.]],-9.983735993138204,-9.981678484400836,-9.981603460931787
[[ 38.  65.]],-9.984037662776313,-9.983199306219635,-9.98319902481198
[[ 39.  65.]],-9.983655970854935,-9.983281552466726,-9.983138373325025
[[ 40.  64.]],-9.985198519583953,-9.986390145197005,-9.985044646324317
[[ 41.  64.]],-9.987725942605428,-9.984793316277592,-9.984662523908597
[[ 44.  64.]],-9.984986291900855,-9.983572791659777,-9.983462612400613
[[ 46.  64.]],-9.982193771509014,-9.982259813411225,-9.981985552177845
[[ 47.  62.]],-9.985718834714396,-9.985645797364654,-9.985458612670175
[[ 48.  60.]],-9.989213326552752,-9.989331666183217,-9.989119433739187
[[ 49.  58.]],-9.990198330222679,-9.99018931840433,-9.990118220980053
[[ 50.  58.]],-9.988749760993398,-9.988592096316543,-9.988610891303724
[[ 51.  57.]],-9.987476480558273,-9.987505705869394,-9.987552393809294
[[ 51.  55.]],-9.989124624190453,-9.989071843651027,-9.989111393684263
[[ 52.  53.]],-9.987464993509759,-9.98748203523552,-9.98730811219856
[[ 52.  52.]],-9.987739533408053,-9.987853204212996,-9.987832908741776
[[ 52.  51.]],-9.987825585490294,-9.987823233967713,-9.987799003854004
[[ 52.  50.]],-9.987496368629401,-9.987530713479613,-9.987503748237485
[[ 52.  48.]],-9.986767283288556,-9.98687107578506,-9.986806650646976
[[ 52.  46.]],-9.985270580817943,-9.985281878955359,-9.985304026831137
[[ 51.  44.]],-9.985611086608358,-9.98559894708698,-9.985546142265148
[[ 51.  42.]],-9.983542264094893,-9.983581452534587,-9.983553682789095
[[ 50.  42.]],-9.985449235424117,-9.985509350770783,-9.985521397813402
[[ 50.  41.]],-9.984498230684382,-9.984637497461613,-9.984638990014755
[[ 49.  39.]],-9.983833913436435,-9.983847031797822,-9.983844038100246
[[ 48.  38.]],-9.983627199384358,-9.983663787771748,-9.985899599270603
[[ 47.  37.]],-9.983879805223202,-9.98386505064984,-9.983867238770843
[[ 46.  36.]],-9.983520314507585,-9.983489247020607,-9.983486048826718
[[ 45.  35.]],-9.983368234568461,-9.983296501168773,-9.983928239674512
[[ 44.  34.]],-9.982865250676248,-9.982969801009574,-9.982992703362012
[[ 42.  32.]],-9.9805202602819,-9.9804897377116,-9.980518600771221
[[ 41.  33.]],-9.9828859755189,-9.982850923453203,-9.982927439280976
[[ 40.  33.]],-9.983526447460127,-9.984081809723008,-9.983872799411989
[[ 38.  32.]],-9.981900529858162,-9.982381257845116,-9.98207099534719
[[ 37.  32.]],-9.982845549796954,-9.98342662824501,-9.98322083702392
[[ 35.  31.]],-9.979660751751835,-9.981634229062307,-9.981006878004852
[[ 34.  31.]],-9.980404119651496,-9.980528493488638,-9.981430519073916
[[ 33.  30.]],-9.977263996762927,-9.978995016851636,-9.979980755372807
[[ 31.  30.]],-9.976053573571606,-9.976511034777351,-9.977773890913364
[[ 29.  30.]],-9.974570519664166,-9.974978572126027,-9.975299406254226
[[ 28.  31.]],-9.975066736862699,-9.978088078829039,-9.978479646255947
[[ 27.  32.]],-9.979119668765092,-9.979021971258588,-9.979951989466548
[[ 25.  34.]],-9.978499925747473,-9.978468671565892,-9.980935543356246
[[ 24.  35.]],-9.979809045040275,-9.979821894727284,-9.980482554921878
[[ 23.  37.]],-9.983036973050464,-9.98310900005953,-9.983158589070367
[[ 22.  38.]],-9.982234065825242,-9.982161429265533,-9.982220082238324
[[ 22.  40.]],-9.984843810540168,-9.98482374537315,-9.984926242014431
[[ 21.  41.]],-9.983393798814376,-9.983418176427444,-9.983464522466393
[[ 20.  41.]],-9.979787816090543,-9.979919715093263,-9.979887236353909
[[ 20.  43.]],-9.981632943165254,-9.981642087962953,-9.981695345558881
[[ 19.  45.]],-9.978546463308293,-9.97852672554098,-9.978445324719921
[[ 19.  47.]],-9.97849262342176,-9.97846186156086,-9.978421466321642
[[ 19.  49.]],-9.97758515990412,-9.977511910141068,-9.977493846957813
[[ 19.  51.]],-9.97586019734398,-9.975929640890786,-9.975769548841553
[[ 20.  53.]],-9.976282585777737,-9.9760061723304,-9.976011701109735
[[ 20.  54.]],-9.974462667871467,-9.974571956973683,-9.974462579857665
[[ 20.  56.]],-9.971053974389967,-9.970945133482687,-9.970842170896796
[[ 21.  56.]],-9.97410732131083,-9.974096926909993,-9.974038938164927
[[ 22.  57.]],-9.974309556442616,-9.974332025831966,-9.974061132164989
[[ 22.  58.]],-9.973129039549725,-9.973002166711606,-9.972957364718097
[[ 23.  59.]],-9.973772104903807,-9.973847741784962,-9.973740184707356
[[ 24.  60.]],-9.97377723776579,-9.97380794487343,-9.973698063828088
[[ 25.  61.]],-9.974535720722605,-9.974216765518554,-9.973984450628246
[[ 26.  62.]],-9.974287328469748,-9.974355853649127,-9.97429789819148
[[ 27.  62.]],-9.980134012486227,-9.979016079104523,-9.979117648683
[[ 28.  62.]],-9.98033332996954,-9.9804424391173,-9.978432478510577
[[ 29.  62.]],-9.981192715832458,-9.981672958735976,-9.980557438954293
[[ 31.  63.]],-9.98285316978676,-9.982175555850905,-9.98182080402722
[[ 33.  64.]],-9.982746745128257,-9.981693076331881,-9.981532218569825
[[ 34.  65.]],-9.980011845436293,-9.979941676656512,-9.979921196532153
[[ 35.  66.]],-9.979803488657119,-9.978271311668603,-9.97802565054048
[[ 37.  67.]],-9.976202002209693,-9.977202833958554,-9.975604858625367
[[ 38.  67.]],-9.977904051965112,-9.977236748616898,-9.976457645008256
[[ 39.  67.]],-9.98019156932875,-9.97631322179832,-9.975754673242383
[[ 41.  66.]],-9.983836792692118,-9.980249533615083,-9.980309673916018
[[ 42.  66.]],-9.980688597436867,-9.979950859471703,-9.979845145934721
[[ 43.  65.]],-9.984718131299447,-9.982366976646126,-9.982330579580292
[[ 45.  64.]],-9.984160938212668,-9.983714541068762,-9.9831646724611
[[ 46.  63.]],-9.98468982273991,-9.98462107293079,-9.984301221527883
[[ 48.  61.]],-9.986777039603496,-9.986883855740633,-9.986636658677568
[[ 49.  61.]],-9.984504267830324,-9.984692189281018,-9.984386269491306
[[ 50.  59.]],-9.986958940802632,-9.986833546717873,-9.986466759102914
[[ 51.  56.]],-9.988525256956882,-9.988510317908599,-9.988336101769585
[[ 52.  49.]],-9.987415784132304,-9.98733143482633,-9.987363127866583
[[ 52.  47.]],-9.986237099888433,-9.986347675192862,-9.98625727273854
[[ 52.  45.]],-9.984777358033387,-9.984743230712283,-9.9848421538991
[[ 51.  45.]],-9.986623451993543,-9.986614989284606,-9.986563881220992
[[ 51.  43.]],-9.985214035966411,-9.98524743160378,-9.985259290224407
[[ 49.  41.]],-9.986229344488693,-9.98622960805806,-9.98629155556016
[[ 48.  40.]],-9.986713084997834,-9.986771388423099,-9.986795772683287
[[ 47.  39.]],-9.986407835367267,-9.986396857096636,-9.986389056653287
[[ 46.  37.]],-9.985238544407087,-9.98539653218092,-9.98532757173324
[[ 45.  37.]],-9.985852821283904,-9.985819810671707,-9.986613886903564
[[ 44.  35.]],-9.984121713365148,-9.984148051354305,-9.984180485300604
[[ 43.  35.]],-9.985065077922446,-9.985576618289981,-9.985124456058047
[[ 42.  33.]],-9.9821074790809,-9.982193239626607,-9.982160049896901
[[ 39.  33.]],-9.98331484084596,-9.983620631677695,-9.984691671839576
[[ 35.  32.]],-9.983541969640587,-9.983481261290182,-9.983828923010488
[[ 34.  33.]],-9.98595341961391,-9.98820114832645,-9.986383741436107
[[ 33.  34.]],-9.98770245901146,-9.988962019587065,-9.989860081544787
[[ 32.  35.]],-9.990793624515307,-9.990810034355825,-9.991708269262096
[[ 31.  36.]],-9.991907682512846,-9.991972648381244,-9.992272136422443
[[ 29.  37.]],-9.991654082454463,-9.991655091343087,-9.991991875805828
[[ 28.  38.]],-9.991590447714604,-9.991713124762352,-9.991701381337084
[[ 27.  39.]],-9.991368011518368,-9.991522868313622,-9.991532356969314
[[ 26.  40.]],-9.99083635430701,-9.991038384973276,-9.991072022766273
[[ 25.  42.]],-9.99050251583793,-9.99052812790624,-9.990451743058863
[[ 25.  43.]],-9.99059973988026,-9.99056048713578,-9.990526463097405
[[ 24.  44.]],-9.989268073089336,-9.989229937806273,-9.989244880632906
[[ 24.  45.]],-9.989355224303576,-9.989321821413826,-9.98926952821592
[[ 24.  47.]],-9.988721090809534,-9.988726803975377,-9.98869712430501
[[ 24.  48.]],-9.988263701001152,-9.988268988191972,-9.988228837963222
[[ 24.  49.]],-9.987914179641256,-9.987905851543713,-9.987875488757712
[[ 24.  50.]],-9.987323275469759,-9.987406259355526,-9.987322144778906
[[ 24.  52.]],-9.986428320376175,-9.98641551136683,-9.986449377445544
[[ 24.  53.]],-9.985920400978642,-9.985906805918253,-9.985909319835127
[[ 25.  54.]],-9.986269936023533,-9.986281160293192,-9.986296346854326
[[ 25.  55.]],-9.985508537097813,-9.985535072114056,-9.98550714052524
[[ 26.  57.]],-9.984484953783737,-9.984486563023054,-9.984372226008409
[[ 26.  58.]],-9.983342321923868,-9.983338623733482,-9.983063654245203
[[ 27.  59.]],-9.983428855613925,-9.983436688749606,-9.98298278495576
[[ 28.  61.]],-9.981084776204117,-9.981560008892547,-9.980161250529
[[ 30.  64.]],-9.978221942204678,-9.977239303827083,-9.976408405850536
[[ 31.  65.]],-9.978355001258675,-9.978303806467133,-9.975808560849137
[[ 33.  66.]],-9.975789680345553,-9.978927110259338,-9.975672561062684
[[ 41.  67.]],-9.977385147506348,-9.977530381958356,-9.977386685794198
[[ 42.  65.]],-9.985976354028924,-9.983005908121372,-9.983057069105305
[[ 45.  65.]],-9.982896346590362,-9.980434212716595,-9.980337543051856
[[ 47.  63.]],-9.982898233426898,-9.982981890736102,-9.982961290181882
[[ 48.  62.]],-9.983826787349468,-9.983857113956457,-9.983759455001652
[[ 52.  56.]],-9.98550800531692,-9.985419633037926,-9.985231870691663
[[ 52.  55.]],-9.986944252725193,-9.986966996577328,-9.986794398965415
[[ 52.  54.]],-9.987181432665473,-9.987231693013037,-9.987190596786276
[[ 53.  52.]],-9.984754120219288,-9.984693698282976,-9.984675253116935
[[ 53.  50.]],-9.985211262418996,-9.985235054613568,-9.985248851445444
[[ 49.  38.]],-9.982170623855954,-9.982190806775328,-9.982219631965158
[[ 48.  36.]],-9.980291229137878,-9.980505277925904,-9.980548302504095
[[ 46.  35.]],-9.981557307698779,-9.98172646589871,-9.981663867105748
[[ 45.  33.]],-9.979402937010775,-9.979626482834066,-9.979552450513797
[[ 44.  33.]],-9.980584484969388,-9.98089616959101,-9.980618731163784
[[ 43.  33.]],-9.981814445138774,-9.981820539516473,-9.981872558056892
[[ 39.  34.]],-9.986837571977533,-9.986318698769207,-9.987407386095748
[[ 37.  33.]],-9.984509875003168,-9.985783073002429,-9.984640563492901
[[ 36.  33.]],-9.985575527690152,-9.986608883933373,-9.986073501052534
[[ 33.  32.]],-9.98383001244264,-9.98452323325367,-9.983930677672381
[[ 32.  33.]],-9.984922526662457,-9.986151246069236,-9.98565994258024
[[ 31.  34.]],-9.987873755201562,-9.98823253780966,-9.987934939320173
[[ 30.  35.]],-9.990041101542127,-9.990086736444077,-9.990054228017113
[[ 29.  36.]],-9.990686696123344,-9.990680211951524,-9.991365052350742
[[ 28.  37.]],-9.990878139206764,-9.990858169510613,-9.990918382108081
[[ 25.  41.]],-9.990142712030405,-9.990219467901762,-9.990226663223009
[[ 24.  41.]],-9.988490904036798,-9.988682676339993,-9.988874312111411
[[ 24.  42.]],-9.988776221938297,-9.989390652120264,-9.989283064190355
[[ 23.  43.]],-9.986860270189778,-9.98707537414199,-9.986866520711649
[[ 23.  45.]],-9.987306463545703,-9.987314017638107,-9.987234549803519
[[ 22.  47.]],-9.984299867181656,-9.984256984478199,-9.984264922602494
[[ 22.  48.]],-9.983870577684902,-9.983904953573756,-9.983885452100994
[[ 22.  49.]],-9.983409395430844,-9.983244376321712,-9.983244892763803
[[ 22.  50.]],-9.983038992534565,-9.983010789317095,-9.983031361351294
[[ 22.  52.]],-9.982278943757683,-9.982220461193695,-9.982667902772764
[[ 23.  54.]],-9.98291668858382,-9.983891668854204,-9.98267403169771
[[ 23.  55.]],-9.980651957521877,-9.980446621612376,-9.979854894075734
[[ 24.  56.]],-9.984062430188725,-9.98273723634586,-9.982705018303543
[[ 24.  58.]],-9.979707915685408,-9.978987249868561,-9.977535021310686
[[ 25.  59.]],-9.980815573495653,-9.981070622984925,-9.977963364431822
[[ 26.  61.]],-9.977474640989556,-9.976530501414599,-9.976422096448632
[[ 27.  61.]],-9.980443606296417,-9.981605590972924,-9.979482689387492
[[ 29.  63.]],-9.979859430015845,-9.979303880678243,-9.977814100019838
[[ 31.  64.]],-9.98112888992793,-9.980846351328927,-9.978838781446255
[[ 32.  65.]],-9.978525622552482,-9.97879389379369,-9.977483765072213
[[ 37.  65.]],-9.982678789221726,-9.982603927823934,-9.982558043696292
[[ 46.  61.]],-9.99009293832664,-9.989957382801157,-9.989827010604866
[[ 49.  57.]],-9.991423403787083,-9.991393158248806,-9.991398493439878
[[ 50.  56.]],-9.990365010793234,-9.990396155897862,-9.990341509596947
[[ 50.  55.]],-9.990914458132165,-9.990928161022943,-9.990912894520037
[[ 51.  54.]],-9.989259086716872,-9.98924738046338,-9.98920622850535
[[ 51.  53.]],-9.989579591557547,-9.989563484025558,-9.989558698498564
[[ 51.  52.]],-9.989398949190011,-9.989399510855746,-9.989426277009274
[[ 51.  51.]],-9.989429309616355,-9.98941378964106,-9.989427141517867
[[ 51.  49.]],-9.989002765571565,-9.98901877869633,-9.989075078564426
[[ 51.  48.]],-9.98832149462667,-9.988364086791416,-9.988327513913015
[[ 51.  47.]],-9.988131873583214,-9.988212204317025,-9.988211685263225
[[ 51.  46.]],-9.987285635212807,-9.987374707856443,-9.987315283980447
[[ 50.  44.]],-9.987578804971012,-9.987575417900569,-9.987565390729417
[[ 48.  41.]],-9.987545402125402,-9.987599581554925,-9.987567454026816
[[ 47.  38.]],-9.985370763034243,-9.985585920508829,-9.986294449498246
[[ 44.  36.]],-9.98573563585166,-9.985808448459123,-9.985808362981023
[[ 42.  35.]],-9.985288646348273,-9.985887085952637,-9.986414826609169
[[ 41.  35.]],-9.985920926492179,-9.987822708220552,-9.989316762789915
[[ 40.  35.]],-9.987255706443381,-9.989394027425456,-9.98957806599682
[[ 39.  35.]],-9.988690838910475,-9.989871724084908,-9.99009885690583
[[ 38.  34.]],-9.986501904883896,-9.988232321269658,-9.990037339155203
[[ 36.  34.]],-9.98680169010891,-9.98942209182944,-9.989472995716802
[[ 35.  34.]],-9.98726659132802,-9.990802355145833,-9.989249736244322
[[ 34.  34.]],-9.987717962591672,-9.990662879446138,-9.988488302298826
[[ 26.  39.]],-9.99022245588704,-9.990887054761453,-9.990294515372966
[[ 25.  40.]],-9.989276089116851,-9.989270191555821,-9.989295463645108
[[ 23.  42.]],-9.987151430020283,-9.987129520478565,-9.987135416115368
[[ 23.  44.]],-9.987371554553764,-9.987377515524797,-9.987358239474835
[[ 22.  46.]],-9.984709395166542,-9.984785892436257,-9.98477821310695
[[ 22.  51.]],-9.982308900018747,-9.982179985185414,-9.98229136430212
[[ 22.  53.]],-9.980259241167724,-9.980258414649896,-9.980305657238832
[[ 25.  58.]],-9.981779677221745,-9.98185506875882,-9.981428297644484
[[ 26.  60.]],-9.980611741333666,-9.981207807555283,-9.980576776899387
[[ 28.  63.]],-9.978474570601296,-9.977707014006024,-9.977065019425552
[[ 29.  64.]],-9.977110492748904,-9.97696996073316,-9.975776332325935
[[ 30.  65.]],-9.978463446896807,-9.97697346662657,-9.974956489995508
[[ 36.  66.]],-9.979558633481554,-9.978545502482113,-9.978345071795287
[[ 37.  66.]],-9.980484769074526,-9.980404527493064,-9.979265925427466
[[ 40.  66.]],-9.981354038101172,-9.980613440295985,-9.980433202088424
[[ 41.  65.]],-9.983147715676138,-9.983066245210756,-9.982951743696322
[[ 49.  60.]],-9.98751378599608,-9.987533469088165,-9.9870278596041
[[ 52.  44.]],-9.983562552755137,-9.98348978369772,-9.9835536524618
[[ 50.  40.]],-9.983106915624225,-9.983127020303732,-9.983111716352713
[[ 49.  40.]],-9.98481283815023,-9.98482070549526,-9.984791932097217
[[ 42.  34.]],-9.984178213299176,-9.984221579542613,-9.984213646775563
[[ 41.  34.]],-9.98368595478222,-9.983728819608249,-9.983675659846204
[[ 40.  34.]],-9.985044807435976,-9.985204124589382,-9.987933611638477
[[ 38.  35.]],-9.988425205089577,-9.98931810057079,-9.990062032563108
[[ 36.  35.]],-9.988877182175363,-9.990534119936108,-9.989733445343122
[[ 35.  35.]],-9.989707067458083,-9.989783574163793,-9.99021230092439
